repo,source,package,severity,id,fix_available
posx-mokobara-clearance-backend,osv-scanner,multer,8.7,GHSA-xf7r-hgr6-v32p,unknown
posx-mokobara-clearance-backend,osv-scanner,on-headers,3.4,GHSA-76c9-3jph-rj3q,unknown
posx-mokobara-clearance-backend,osv-scanner,postcss-selector-parser,4.3,GHSA-w9m9-85wc-3x92,unknown
posx-mokobara-clearance-backend,osv-scanner,prismjs,4.9,GHSA-x7hr-w5r2-h6wg,unknown
posx-mokobara-clearance-backend,osv-scanner,qs,6.3,GHSA-4mjr-xmp4-gh2g,unknown
posx-mokobara-clearance-backend,osv-scanner,qs,6.3,GHSA-6rw7-vpxm-498p,unknown
posx-mokobara-clearance-backend,osv-scanner,qs,6.3,GHSA-q8mj-m7cp-5q26,unknown
posx-mokobara-clearance-backend,osv-scanner,qs,3.7,GHSA-w7fw-mjwx-w883,unknown
posx-mokobara-clearance-backend,osv-scanner,qs,6.3,GHSA-4mjr-xmp4-gh2g,unknown
posx-mokobara-clearance-backend,osv-scanner,qs,6.3,GHSA-6rw7-vpxm-498p,unknown
posx-mokobara-clearance-backend,osv-scanner,qs,6.3,GHSA-q8mj-m7cp-5q26,unknown
posx-mokobara-clearance-backend,osv-scanner,qs,3.7,GHSA-w7fw-mjwx-w883,unknown
posx-mokobara-clearance-backend,osv-scanner,react-router,6.6,GHSA-2j2x-hqr9-3h42,unknown
posx-mokobara-clearance-backend,osv-scanner,react-router,6.1,GHSA-337j-9hxr-rhxg,unknown
posx-mokobara-clearance-backend,osv-scanner,react-router,6.5,GHSA-9jcx-v3wj-wh4m,unknown
posx-mokobara-clearance-backend,osv-scanner,react-router,5.1,GHSA-wrjc-x8rr-h8h6,unknown
posx-mokobara-clearance-backend,osv-scanner,uuid,7.5,GHSA-w5hq-g745-h8pq,unknown
posx-mokobara-clearance-backend,osv-scanner,uuid,7.5,GHSA-w5hq-g745-h8pq,unknown
posx-mokobara-clearance-backend,osv-scanner,yaml,4.3,GHSA-48c2-rrv3-qjmp,unknown
posx-mokobara-store,osv-scanner,@babel/core,3.2,GHSA-4x5r-pxfx-6jf8,unknown
posx-mokobara-store,osv-scanner,@eslint/plugin-kit,2.3,GHSA-xffm-g5w8-qvg7,unknown
posx-mokobara-store,osv-scanner,@humanfs/node,5.7,GHSA-p498-v437-472g,unknown
posx-mokobara-store,osv-scanner,ajv,5.5,GHSA-2g4f-4pwh-qvx6,unknown
posx-mokobara-store,osv-scanner,axios,8.7,GHSA-35jp-ww65-95wh,unknown
posx-mokobara-store,osv-scanner,axios,7.0,GHSA-3g43-6gmg-66jw,unknown
posx-mokobara-store,osv-scanner,axios,6.3,GHSA-3p68-rc4w-qgx5,unknown
posx-mokobara-store,osv-scanner,axios,6.5,GHSA-3w6x-2g7m-8v23,unknown
posx-mokobara-store,osv-scanner,axios,6.3,GHSA-42h9-826w-cgv3,unknown
posx-mokobara-store,osv-scanner,axios,7.5,GHSA-43fc-jf86-j433,unknown
posx-mokobara-store,osv-scanner,axios,5.3,GHSA-445q-vr5w-6q77,unknown
posx-mokobara-store,osv-scanner,axios,7.5,GHSA-4hjh-wcwx-xvwj,unknown
posx-mokobara-store,osv-scanner,axios,5.3,GHSA-5c9x-8gcm-mpgx,unknown
posx-mokobara-store,osv-scanner,axios,7.5,GHSA-62hf-57xw-28j9,unknown
posx-mokobara-store,osv-scanner,axios,7.4,GHSA-6chq-wfr3-2hj9,unknown
posx-mokobara-store,osv-scanner,axios,7.5,GHSA-777c-7fjr-54vf,unknown
posx-mokobara-store,osv-scanner,axios,6.3,GHSA-7q8q-rj6j-mhjq,unknown
posx-mokobara-store,osv-scanner,axios,4.8,GHSA-898c-q2cr-xwhg,unknown
posx-mokobara-store,osv-scanner,axios,4.8,GHSA-fvcv-3m26-pcqx,unknown
posx-mokobara-store,osv-scanner,axios,7.5,GHSA-hfxv-24rg-xrqf,unknown
posx-mokobara-store,osv-scanner,axios,7.5,GHSA-j5f8-grm9-p9fc,unknown
posx-mokobara-store,osv-scanner,axios,6.3,GHSA-jqh4-m9w3-8hp9,unknown
posx-mokobara-store,osv-scanner,axios,6.8,GHSA-m7pr-hjqh-92cm,unknown
posx-mokobara-store,osv-scanner,axios,6.3,GHSA-mmx7-hfxf-jppx,unknown
posx-mokobara-store,osv-scanner,axios,8.2,GHSA-p92q-9vqr-4j8v,unknown
posx-mokobara-store,osv-scanner,axios,7.4,GHSA-pf86-5x62-jrwf,unknown
posx-mokobara-store,osv-scanner,axios,6.3,GHSA-pmv8-rq9r-6j72,unknown
posx-mokobara-store,osv-scanner,axios,7.2,GHSA-pmwg-cvhr-8vh7,unknown
posx-mokobara-store,osv-scanner,axios,7.4,GHSA-q8qp-cvcw-x6jj,unknown
posx-mokobara-store,osv-scanner,axios,5.3,GHSA-vf2m-468p-8v99,unknown
posx-mokobara-store,osv-scanner,axios,4.8,GHSA-w9j2-pvgh-6h63,unknown
posx-mokobara-store,osv-scanner,axios,3.7,GHSA-xhjh-pmcv-23jw,unknown
posx-mokobara-store,osv-scanner,axios,5.4,GHSA-xx6v-rp6x-q39c,unknown
posx-mokobara-store,osv-scanner,brace-expansion,7.7,GHSA-3jxr-9vmj-r5cp,unknown
posx-mokobara-store,osv-scanner,brace-expansion,6.5,GHSA-f886-m6hf-6m8v,unknown
posx-mokobara-store,osv-scanner,brace-expansion,7.5,GHSA-mh99-v99m-4gvg,unknown
posx-mokobara-store,osv-scanner,brace-expansion,7.5,GHSA-rgw5-rvv9-x895,unknown
posx-mokobara-store,osv-scanner,brace-expansion,3.1,GHSA-v6h2-p8h4-qcjw,unknown
posx-mokobara-store,osv-scanner,brace-expansion,7.7,GHSA-3jxr-9vmj-r5cp,unknown
posx-mokobara-store,osv-scanner,brace-expansion,6.5,GHSA-f886-m6hf-6m8v,unknown
posx-mokobara-store,osv-scanner,brace-expansion,7.5,GHSA-mh99-v99m-4gvg,unknown
posx-mokobara-store,osv-scanner,brace-expansion,7.5,GHSA-rgw5-rvv9-x895,unknown
posx-mokobara-store,osv-scanner,brace-expansion,3.1,GHSA-v6h2-p8h4-qcjw,unknown
posx-mokobara-store,osv-scanner,browserslist,7.5,GHSA-73wf-gq98-2v4g,unknown
posx-mokobara-store,osv-scanner,browserslist,7.5,GHSA-c83g-rgw3-j3cx,unknown
posx-mokobara-store,osv-scanner,flatted,7.5,GHSA-25h7-pfq9-p65f,unknown
posx-mokobara-store,osv-scanner,flatted,8.9,GHSA-rf6f-7fwh-wjgh,unknown
posx-mokobara-store,osv-scanner,follow-redirects,6.9,GHSA-r4q5-vmmm-2653,unknown
posx-mokobara-store,osv-scanner,form-data,9.4,GHSA-fjxv-7rqg-78g4,unknown
posx-mokobara-store,osv-scanner,form-data,8.7,GHSA-hmw2-7cc7-3qxx,unknown
posx-mokobara-store,osv-scanner,js-yaml,7.5,GHSA-52cp-r559-cp3m,unknown
posx-mokobara-store,osv-scanner,js-yaml,7.5,GHSA-5p4m-2wfm-xmqj,unknown
posx-mokobara-store,osv-scanner,js-yaml,5.3,GHSA-h67p-54hq-rp68,unknown
posx-mokobara-store,osv-scanner,js-yaml,5.3,GHSA-mh29-5h37-fv8m,unknown
posx-mokobara-store,osv-scanner,minimatch,7.5,GHSA-23c5-xmqv-rm74,unknown
posx-mokobara-store,osv-scanner,minimatch,8.7,GHSA-3ppc-4f35-3m26,unknown
posx-mokobara-store,osv-scanner,minimatch,7.5,GHSA-7r86-cg39-jmmj,unknown
posx-mokobara-store,osv-scanner,minimatch,7.5,GHSA-23c5-xmqv-rm74,unknown
posx-mokobara-store,osv-scanner,minimatch,8.7,GHSA-3ppc-4f35-3m26,unknown
posx-mokobara-store,osv-scanner,minimatch,7.5,GHSA-7r86-cg39-jmmj,unknown
posx-mokobara-store,osv-scanner,nanoid,8.2,GHSA-28wg-ghj8-5hjv,unknown
posx-mokobara-store,osv-scanner,nanoid,8.2,GHSA-2v37-7h3g-55p8,unknown
posx-mokobara-store,osv-scanner,nanoid,7.4,GHSA-xwg4-73v4-xw9w,unknown
posx-mokobara-store,osv-scanner,nanoid,8.2,GHSA-28wg-ghj8-5hjv,unknown
posx-mokobara-store,osv-scanner,nanoid,8.2,GHSA-2v37-7h3g-55p8,unknown
posx-mokobara-store,osv-scanner,nanoid,7.4,GHSA-xwg4-73v4-xw9w,unknown
posx-mokobara-store,osv-scanner,picomatch,5.3,GHSA-3v7f-55p6-f55p,unknown
posx-mokobara-store,osv-scanner,picomatch,7.5,GHSA-c2c7-rcm5-vvqj,unknown
posx-mokobara-store,osv-scanner,postcss,7.5,GHSA-6g55-p6wh-862q,unknown
posx-mokobara-store,osv-scanner,postcss,6.3,GHSA-fxqj-rqcc-2cmp,unknown
posx-mokobara-store,osv-scanner,postcss,6.1,GHSA-qx2v-qp2m-jg93,unknown
posx-mokobara-store,osv-scanner,postcss,7.5,GHSA-r28c-9q8g-f849,unknown
posx-mokobara-store,osv-scanner,postcss,7.5,GHSA-6g55-p6wh-862q,unknown
posx-mokobara-store,osv-scanner,postcss,6.3,GHSA-fxqj-rqcc-2cmp,unknown
posx-mokobara-store,osv-scanner,postcss,6.1,GHSA-qx2v-qp2m-jg93,unknown
posx-mokobara-store,osv-scanner,postcss,7.5,GHSA-r28c-9q8g-f849,unknown
posx-mokobara-store,osv-scanner,react-router,6.6,GHSA-2j2x-hqr9-3h42,unknown
posx-mokobara-store,osv-scanner,react-router,8.0,GHSA-2w69-qvjg-hvjx,unknown
posx-mokobara-store,osv-scanner,react-router,6.1,GHSA-337j-9hxr-rhxg,unknown
posx-mokobara-store,osv-scanner,react-router,7.6,GHSA-3cgp-3xvw-98x8,unknown
posx-mokobara-store,osv-scanner,react-router,8.1,GHSA-49rj-9fvp-4h2h,unknown
posx-mokobara-store,osv-scanner,react-router,8.2,GHSA-8v8x-cx79-35w7,unknown
posx-mokobara-store,osv-scanner,react-router,7.5,GHSA-8x6r-g9mw-2r78,unknown
posx-mokobara-store,osv-scanner,react-router,6.5,GHSA-9jcx-v3wj-wh4m,unknown
posx-mokobara-store,osv-scanner,react-router,8.7,GHSA-chx6-hx7r-mcp5,unknown
posx-mokobara-store,osv-scanner,react-router,8.2,GHSA-cpj6-fhp6-mr6j,unknown
posx-mokobara-store,osv-scanner,react-router,7.5,GHSA-f46r-rw29-r322,unknown
posx-mokobara-store,osv-scanner,react-router,6.5,GHSA-h5cw-625j-3rxh,unknown
posx-mokobara-store,osv-scanner,react-router,7.5,GHSA-rxv8-25v2-qmq8,unknown
posx-mokobara-store,osv-scanner,react-router,5.1,GHSA-wrjc-x8rr-h8h6,unknown
posx-mokobara-store,osv-scanner,rollup,8.8,GHSA-mw96-cpmx-2vgc,unknown
posx-mokobara-store,osv-scanner,turbo-stream,7.5,GHSA-rxv8-25v2-qmq8,unknown
posx-mokobara-store,osv-scanner,vite,6.0,GHSA-356w-63v5-8wf4,unknown
posx-mokobara-store,osv-scanner,vite,6.3,GHSA-4w7w-66w2-5vf9,unknown
posx-mokobara-store,osv-scanner,vite,6.0,GHSA-859w-5945-r5v3,unknown
posx-mokobara-store,osv-scanner,vite,6.0,GHSA-93m4-6634-74q7,unknown
posx-mokobara-store,osv-scanner,vite,8.2,GHSA-fx2h-pf6j-xcff,unknown
posx-mokobara-store,osv-scanner,vite,2.3,GHSA-g4jq-h2w9-997c,unknown
posx-mokobara-store,osv-scanner,vite,2.3,GHSA-jqfw-vq24-v9c3,unknown
posx-mokobara-store,osv-scanner,vite,8.2,GHSA-p9ff-h696-f583,unknown
posx-mokobara-store,osv-scanner,vite,5.5,GHSA-v6wh-96g9-6wx3,unknown
posx-mokobara-store,osv-scanner,yaml,4.3,GHSA-48c2-rrv3-qjmp,unknown
posx-ugaoo-admin,osv-scanner,@babel/core,3.2,GHSA-4x5r-pxfx-6jf8,unknown
posx-ugaoo-admin,osv-scanner,@babel/helpers,6.2,GHSA-968p-4wvh-cqc8,unknown
posx-ugaoo-admin,osv-scanner,@babel/runtime,6.2,GHSA-968p-4wvh-cqc8,unknown
posx-ugaoo-admin,osv-scanner,@remix-run/router,6.6,GHSA-2j2x-hqr9-3h42,unknown
posx-ugaoo-admin,osv-scanner,@remix-run/router,8.0,GHSA-2w69-qvjg-hvjx,unknown
posx-ugaoo-admin,osv-scanner,ajv,5.5,GHSA-2g4f-4pwh-qvx6,unknown
posx-ugaoo-admin,osv-scanner,axios,8.7,GHSA-35jp-ww65-95wh,unknown
posx-ugaoo-admin,osv-scanner,axios,7.0,GHSA-3g43-6gmg-66jw,unknown
posx-ugaoo-admin,osv-scanner,axios,6.3,GHSA-3p68-rc4w-qgx5,unknown
posx-ugaoo-admin,osv-scanner,axios,6.5,GHSA-3w6x-2g7m-8v23,unknown
posx-ugaoo-admin,osv-scanner,axios,6.3,GHSA-42h9-826w-cgv3,unknown
posx-ugaoo-admin,osv-scanner,axios,7.5,GHSA-43fc-jf86-j433,unknown
posx-ugaoo-admin,osv-scanner,axios,5.3,GHSA-445q-vr5w-6q77,unknown
posx-ugaoo-admin,osv-scanner,axios,5.3,GHSA-5c9x-8gcm-mpgx,unknown
posx-ugaoo-admin,osv-scanner,axios,7.5,GHSA-62hf-57xw-28j9,unknown
posx-ugaoo-admin,osv-scanner,axios,7.4,GHSA-6chq-wfr3-2hj9,unknown
posx-ugaoo-admin,osv-scanner,axios,7.5,GHSA-777c-7fjr-54vf,unknown
posx-ugaoo-admin,osv-scanner,axios,6.3,GHSA-7q8q-rj6j-mhjq,unknown
posx-ugaoo-admin,osv-scanner,axios,4.8,GHSA-898c-q2cr-xwhg,unknown
posx-ugaoo-admin,osv-scanner,axios,4.8,GHSA-fvcv-3m26-pcqx,unknown
posx-ugaoo-admin,osv-scanner,axios,7.5,GHSA-hfxv-24rg-xrqf,unknown
posx-ugaoo-admin,osv-scanner,axios,7.5,GHSA-j5f8-grm9-p9fc,unknown
posx-ugaoo-admin,osv-scanner,axios,6.3,GHSA-jqh4-m9w3-8hp9,unknown
posx-ugaoo-admin,osv-scanner,axios,6.8,GHSA-m7pr-hjqh-92cm,unknown
posx-ugaoo-admin,osv-scanner,axios,6.3,GHSA-mmx7-hfxf-jppx,unknown
posx-ugaoo-admin,osv-scanner,axios,8.2,GHSA-p92q-9vqr-4j8v,unknown
posx-ugaoo-admin,osv-scanner,axios,7.4,GHSA-pf86-5x62-jrwf,unknown
posx-ugaoo-admin,osv-scanner,axios,6.3,GHSA-pmv8-rq9r-6j72,unknown
posx-ugaoo-admin,osv-scanner,axios,7.2,GHSA-pmwg-cvhr-8vh7,unknown
posx-ugaoo-admin,osv-scanner,axios,7.4,GHSA-q8qp-cvcw-x6jj,unknown
posx-ugaoo-admin,osv-scanner,axios,5.3,GHSA-vf2m-468p-8v99,unknown
posx-ugaoo-admin,osv-scanner,axios,4.8,GHSA-w9j2-pvgh-6h63,unknown
posx-ugaoo-admin,osv-scanner,axios,3.7,GHSA-xhjh-pmcv-23jw,unknown
posx-ugaoo-admin,osv-scanner,axios,5.4,GHSA-xx6v-rp6x-q39c,unknown
posx-ugaoo-admin,osv-scanner,brace-expansion,7.7,GHSA-3jxr-9vmj-r5cp,unknown
posx-ugaoo-admin,osv-scanner,brace-expansion,6.5,GHSA-f886-m6hf-6m8v,unknown
posx-ugaoo-admin,osv-scanner,brace-expansion,7.5,GHSA-mh99-v99m-4gvg,unknown
posx-ugaoo-admin,osv-scanner,brace-expansion,7.5,GHSA-rgw5-rvv9-x895,unknown
posx-ugaoo-admin,osv-scanner,brace-expansion,3.1,GHSA-v6h2-p8h4-qcjw,unknown
posx-ugaoo-admin,osv-scanner,browserslist,7.5,GHSA-73wf-gq98-2v4g,unknown
posx-ugaoo-admin,osv-scanner,browserslist,7.5,GHSA-c83g-rgw3-j3cx,unknown
posx-ugaoo-admin,osv-scanner,esbuild,5.3,GHSA-67mh-4wv8-2f99,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-4c8g-83qw-93j6,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-7p8r-x3mc-p8w7,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-f65p-4m7j-42xc,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-jqff-g426-hqxp,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-q3j6-qgpj-74h6,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-v2hh-gcrm-f6hx,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-v39h-62p7-jpjc,unknown
posx-ugaoo-admin,osv-scanner,follow-redirects,6.9,GHSA-r4q5-vmmm-2653,unknown
posx-ugaoo-admin,osv-scanner,form-data,8.7,GHSA-hmw2-7cc7-3qxx,unknown
posx-ugaoo-admin,osv-scanner,glob,7.5,GHSA-5j98-mcp5-4vw2,unknown
posx-ugaoo-admin,osv-scanner,i18next-http-backend,6.5,GHSA-q89c-q3h5-w34g,unknown
posx-ugaoo-admin,osv-scanner,lodash,6.9,GHSA-f23m-r3pf-42rh,unknown
posx-ugaoo-admin,osv-scanner,lodash,8.1,GHSA-r5fr-rjxr-66jc,unknown
posx-ugaoo-admin,osv-scanner,lodash,6.9,GHSA-xxjr-mmjv-4gpg,unknown
posx-ugaoo-admin,osv-scanner,minimatch,7.5,GHSA-23c5-xmqv-rm74,unknown
posx-ugaoo-admin,osv-scanner,minimatch,8.7,GHSA-3ppc-4f35-3m26,unknown
posx-ugaoo-admin,osv-scanner,minimatch,7.5,GHSA-7r86-cg39-jmmj,unknown
posx-ugaoo-admin,osv-scanner,nanoid,8.2,GHSA-28wg-ghj8-5hjv,unknown
posx-ugaoo-admin,osv-scanner,nanoid,8.2,GHSA-2v37-7h3g-55p8,unknown
posx-ugaoo-admin,osv-scanner,nanoid,7.4,GHSA-xwg4-73v4-xw9w,unknown
posx-ugaoo-admin,osv-scanner,picomatch,5.3,GHSA-3v7f-55p6-f55p,unknown
posx-ugaoo-admin,osv-scanner,picomatch,7.5,GHSA-c2c7-rcm5-vvqj,unknown
posx-ugaoo-admin,osv-scanner,picomatch,5.3,GHSA-3v7f-55p6-f55p,unknown
posx-ugaoo-admin,osv-scanner,picomatch,7.5,GHSA-c2c7-rcm5-vvqj,unknown
posx-ugaoo-admin,osv-scanner,postcss,7.5,GHSA-6g55-p6wh-862q,unknown
posx-ugaoo-admin,osv-scanner,postcss,6.3,GHSA-fxqj-rqcc-2cmp,unknown
posx-ugaoo-admin,osv-scanner,postcss,6.1,GHSA-qx2v-qp2m-jg93,unknown
posx-ugaoo-admin,osv-scanner,postcss,7.5,GHSA-r28c-9q8g-f849,unknown
posx-ugaoo-admin,osv-scanner,postcss-selector-parser,4.3,GHSA-w9m9-85wc-3x92,unknown
posx-ugaoo-admin,osv-scanner,prismjs,4.9,GHSA-x7hr-w5r2-h6wg,unknown
posx-ugaoo-admin,osv-scanner,qs,6.3,GHSA-4mjr-xmp4-gh2g,unknown
posx-ugaoo-admin,osv-scanner,qs,6.3,GHSA-6rw7-vpxm-498p,unknown
posx-ugaoo-admin,osv-scanner,qs,6.3,GHSA-q8mj-m7cp-5q26,unknown
posx-ugaoo-admin,osv-scanner,qs,3.7,GHSA-w7fw-mjwx-w883,unknown
posx-ugaoo-admin,osv-scanner,react-router,6.6,GHSA-2j2x-hqr9-3h42,unknown
posx-ugaoo-admin,osv-scanner,react-router,6.1,GHSA-337j-9hxr-rhxg,unknown
posx-ugaoo-admin,osv-scanner,react-router,6.5,GHSA-9jcx-v3wj-wh4m,unknown
posx-ugaoo-admin,osv-scanner,react-router,5.1,GHSA-wrjc-x8rr-h8h6,unknown
posx-ugaoo-admin,osv-scanner,rollup,8.8,GHSA-mw96-cpmx-2vgc,unknown
posx-ugaoo-admin,osv-scanner,undici,7.4,GHSA-4cwx-7wf7-3272,unknown
posx-ugaoo-admin,osv-scanner,undici,4.8,GHSA-8xcm-r25x-g524,unknown
posx-ugaoo-admin,osv-scanner,undici,5.9,GHSA-jr45-8vmc-qm54,unknown
posx-ugaoo-admin,osv-scanner,undici,4.2,GHSA-m8rv-5g2x-5cg5,unknown
posx-ugaoo-admin,osv-scanner,undici,4.8,GHSA-v3r7-h72x-cjcm,unknown
posx-ugaoo-admin,osv-scanner,vite,6.0,GHSA-356w-63v5-8wf4,unknown
posx-ugaoo-admin,osv-scanner,vite,5.3,GHSA-4r4m-qw57-chr8,unknown
posx-ugaoo-admin,osv-scanner,vite,6.3,GHSA-4w7w-66w2-5vf9,unknown
posx-ugaoo-admin,osv-scanner,vite,6.0,GHSA-859w-5945-r5v3,unknown
posx-ugaoo-admin,osv-scanner,vite,6.0,GHSA-93m4-6634-74q7,unknown
posx-ugaoo-admin,osv-scanner,vite,8.2,GHSA-fx2h-pf6j-xcff,unknown
posx-ugaoo-admin,osv-scanner,vite,2.3,GHSA-g4jq-h2w9-997c,unknown
posx-ugaoo-admin,osv-scanner,vite,2.3,GHSA-jqfw-vq24-v9c3,unknown
posx-ugaoo-admin,osv-scanner,vite,5.5,GHSA-v6wh-96g9-6wx3,unknown
posx-ugaoo-admin,osv-scanner,vite,5.3,GHSA-x574-m823-4x7w,unknown
posx-ugaoo-admin,osv-scanner,vite,5.3,GHSA-xcj6-pq6g-qj4x,unknown
posx-ugaoo-admin,osv-scanner,vitest,9.8,GHSA-5xrq-8626-4rwp,unknown
posx-ugaoo-admin,osv-scanner,xlsx,7.8,GHSA-4r6h-8v6p-xvw6,unknown
posx-ugaoo-admin,osv-scanner,xlsx,7.5,GHSA-5pgg-2g8v-p4x9,unknown
posx-ugaoo-admin,osv-scanner,yaml,4.3,GHSA-48c2-rrv3-qjmp,unknown
posx-ugaoo-admin,osv-scanner,@remix-run/router,6.6,GHSA-2j2x-hqr9-3h42,unknown
posx-ugaoo-admin,osv-scanner,@remix-run/router,8.0,GHSA-2w69-qvjg-hvjx,unknown
posx-ugaoo-admin,osv-scanner,@vitest/browser,9.4,GHSA-p63j-vcc4-9vmv,unknown
posx-ugaoo-admin,osv-scanner,browserslist,7.5,GHSA-73wf-gq98-2v4g,unknown
posx-ugaoo-admin,osv-scanner,browserslist,7.5,GHSA-c83g-rgw3-j3cx,unknown
posx-ugaoo-admin,osv-scanner,esbuild,5.3,GHSA-67mh-4wv8-2f99,unknown
posx-ugaoo-admin,osv-scanner,esbuild,2.5,GHSA-g7r4-m6w7-qqqr,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-5jgf-p345-68v8,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-7p8r-x3mc-p8w7,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-f65p-4m7j-42xc,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-fph4-wmhf-6fwf,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-jqff-g426-hqxp,unknown
posx-ugaoo-admin,osv-scanner,fast-uri,7.5,GHSA-v2hh-gcrm-f6hx,unknown
posx-ugaoo-admin,osv-scanner,i18next-http-backend,6.5,GHSA-q89c-q3h5-w34g,unknown
posx-ugaoo-admin,osv-scanner,nanoid,8.2,GHSA-28wg-ghj8-5hjv,unknown
posx-ugaoo-admin,osv-scanner,nanoid,8.2,GHSA-2v37-7h3g-55p8,unknown
posx-ugaoo-admin,osv-scanner,postcss,6.3,GHSA-fxqj-rqcc-2cmp,unknown
posx-ugaoo-admin,osv-scanner,postcss,7.5,GHSA-r28c-9q8g-f849,unknown
posx-ugaoo-admin,osv-scanner,qs,6.3,GHSA-4mjr-xmp4-gh2g,unknown
posx-ugaoo-admin,osv-scanner,qs,6.3,GHSA-x5fp-wj9c-mxmx,unknown
posx-ugaoo-admin,osv-scanner,react-router,6.6,GHSA-2j2x-hqr9-3h42,unknown
posx-ugaoo-admin,osv-scanner,react-router,6.1,GHSA-337j-9hxr-rhxg,unknown
posx-ugaoo-admin,osv-scanner,react-router,6.5,GHSA-9jcx-v3wj-wh4m,unknown
posx-ugaoo-admin,osv-scanner,react-router,5.1,GHSA-wrjc-x8rr-h8h6,unknown
posx-ugaoo-admin,osv-scanner,tar,7.5,GHSA-r292-9mhp-454m,unknown
posx-ugaoo-admin,osv-scanner,undici,4.8,GHSA-8xcm-r25x-g524,unknown
posx-ugaoo-admin,osv-scanner,undici,4.2,GHSA-m8rv-5g2x-5cg5,unknown
posx-ugaoo-admin,osv-scanner,undici,4.8,GHSA-v3r7-h72x-cjcm,unknown
posx-ugaoo-admin,osv-scanner,undici,7.4,GHSA-4cwx-7wf7-3272,unknown
posx-ugaoo-admin,osv-scanner,undici,4.8,GHSA-8xcm-r25x-g524,unknown
posx-ugaoo-admin,osv-scanner,undici,5.9,GHSA-jr45-8vmc-qm54,unknown
posx-ugaoo-admin,osv-scanner,undici,4.2,GHSA-m8rv-5g2x-5cg5,unknown
posx-ugaoo-admin,osv-scanner,undici,4.8,GHSA-v3r7-h72x-cjcm,unknown
posx-ugaoo-admin,osv-scanner,vite,6.3,GHSA-4w7w-66w2-5vf9,unknown
posx-ugaoo-admin,osv-scanner,vite,8.2,GHSA-fx2h-pf6j-xcff,unknown
posx-ugaoo-admin,osv-scanner,vite,5.5,GHSA-v6wh-96g9-6wx3,unknown
posx-ugaoo-admin,osv-scanner,xlsx,7.8,GHSA-4r6h-8v6p-xvw6,unknown
posx-ugaoo-admin,osv-scanner,xlsx,7.5,GHSA-5pgg-2g8v-p4x9,unknown
posx-ugaoo-backend,osv-scanner,@babel/core,3.2,GHSA-4x5r-pxfx-6jf8,unknown
posx-ugaoo-backend,osv-scanner,@grpc/grpc-js,7.5,GHSA-5375-pq7m-f5r2,unknown
posx-ugaoo-backend,osv-scanner,@grpc/grpc-js,7.5,GHSA-99f4-grh7-6pcq,unknown
posx-ugaoo-backend,osv-scanner,@mikro-orm/core,9.3,GHSA-gwhv-j974-6fxm,unknown
posx-ugaoo-backend,osv-scanner,@mikro-orm/core,8.3,GHSA-qpfv-44f3-qqx6,unknown
posx-ugaoo-backend,osv-scanner,@mikro-orm/knex,7.6,GHSA-cfw5-68c4-ffqp,unknown
posx-ugaoo-backend,osv-scanner,@opentelemetry/core,5.3,GHSA-8988-4f7v-96qf,unknown
posx-ugaoo-backend,osv-scanner,@opentelemetry/core,5.3,GHSA-8988-4f7v-96qf,unknown
posx-ugaoo-backend,osv-scanner,@opentelemetry/exporter-prometheus,7.5,GHSA-q7rr-3cgh-j5r3,unknown
posx-ugaoo-backend,osv-scanner,@opentelemetry/propagator-jaeger,7.5,GHSA-45rx-2jwx-cxfr,unknown
posx-ugaoo-backend,osv-scanner,@opentelemetry/sdk-node,7.5,GHSA-q7rr-3cgh-j5r3,unknown
posx-ugaoo-backend,osv-scanner,@protobufjs/utf8,5.3,GHSA-q6x5-8v7m-xcrf,unknown
posx-ugaoo-backend,osv-scanner,@remix-run/router,6.6,GHSA-2j2x-hqr9-3h42,unknown
posx-ugaoo-backend,osv-scanner,ajv,5.5,GHSA-2g4f-4pwh-qvx6,unknown
posx-ugaoo-backend,osv-scanner,basic-ftp,9.1,GHSA-5rq4-664w-9x2c,unknown
posx-ugaoo-backend,osv-scanner,basic-ftp,8.2,GHSA-6v7q-wjvx-w8wg,unknown
posx-ugaoo-backend,osv-scanner,basic-ftp,7.5,GHSA-rp42-5vxx-qpwr,unknown
posx-ugaoo-backend,osv-scanner,basic-ftp,7.5,GHSA-rpmf-866q-6p89,unknown
posx-ugaoo-backend,osv-scanner,body-parser,3.7,GHSA-v422-hmwv-36x6,unknown
posx-ugaoo-backend,osv-scanner,brace-expansion,7.7,GHSA-3jxr-9vmj-r5cp,unknown
